t,sector,dataType,value
3,3,productionValue,1022029.75
3,3,productionVolume,9705.197
3,3,productDestruction,38.555195
3,3,sectorSize,484.0
3,3,speed,NA
3,3,unsoldVolume,2850.9033
3,3,unsoldVolumePositif,94.0
3,4,consumptionBudget,1411261.8
3,4,consumptionValue,1068213.4
3,4,consumptionVolume,9050.64
3,4,laborUsed,469.99246
3,4,maxPrice,242.40233
3,4,minPrice,1.32236
3,4,price,NA
3,4,productionValue,1128496.1
3,4,productionVolume,9366.915
3,4,productDestruction,22.18825
3,4,sectorSize,482.0
3,4,speed,NA
3,4,unsoldVolume,1217.5356
3,4,unsoldVolumePositif,67.0
3,5,consumptionBudget,672309.6
3,5,consumptionValue,652276.6
3,5,consumptionVolume,10050.975
3,5,laborUsed,320.19016
3,5,maxPrice,210.95116
3,5,minPrice,0.18620354
3,5,price,NA
3,5,productionValue,1834191.8
3,5,productionVolume,18917.22
3,5,productDestruction,470.23215
3,5,sectorSize,538.0
3,5,speed,NA
3,5,unsoldVolume,31396.236
3,5,unsoldVolumePositif,321.0
3,6,consumptionBudget,1543723.5
3,6,consumptionValue,1164522.9
3,6,consumptionVolume,11244.193
3,6,laborUsed,496.205
3,6,maxPrice,240.37167
3,6,minPrice,1.9004278
3,6,price,NA
